iata,icao,airport_id
PCQ,VLFL,13266
PMH,KPMH,13271
,YCNQ,13306
ECI,MNCE,13344
DSS,GOBD,13268
,LIDE,13209
,KPSB,13269
BAR,ZJQH,13193
,MDMC,13346
,KSZT,13354
,MSSM,13347
QGQ,BGAT,13355
,KCXU,13309
QPW,BGKA,13356
PQM,MMPQ,13334
,CCH4,13341
,CCZ3,13311
,BGNK,13358
PGZ,SSZW,13315
QJE,BGKT,13357
NAC,YNRC,13307
,CBA9,13339
XIQ,BGIL,13359
CUD,YCDR,13335
QQT,BGQE,13360
,BGSI,13364
,BGSQ,13361
,BGAG,13365
,BGSV,13363
,BGKS,13367
,BGIN,13366
,BGNU,13369
,BGTA,13370
CLP,PFCL,13336
JOJ,CDL7,13342
,BGTQ,13373
,BGKQ,13368
,BGKL,13371
,BGFD,13374
QFG,BGET,13378
,BGQT,13379
,BGAQ,13372
,BGTN,13380
QJI,BGIT,13375
,BGAS,13377
,BGKM,13382
,BGIS,13381
,BGSG,13383
,BGNQ,13386
QRY,BGIK,13384
,BGST,13387
,BGNT,13389
,SWHP,13397
,BGLL,13385
,BGIA,13388
SMT,SBSO,13399
,BGUT,13390
,SWKQ,13400
,SMAM,13402
ENO,SGEN,13401
NPR,SJNP,13398
,EKAT,13405
,LFDP,13411
,SMPE,13403
,SMGH,13404
,UMMI,13421
UZR,UASU,13415
,ENPY,13416
,LFGQ,13412
,USMQ,13430
SUK,UEBS,13426
DEE,UHSM,13429
,UHPT,13424
VHV,UENI,13428
EKS,UHSK,13431
TLK,UECT,13432
,CYSA,13437
,EKAC,13435
ION,FCOI,13447
,UIKM,13433
,CYES,13438
,KVLL,13436
EBH,DAOY,13448
RDB,PADG,13439
ZIS,HLZN,13451
NYR,UENN,13425
MYZ,FWMY,13452
,LSEZ,13422
,DNBK,13454
,EPSU,13453
UKG,UEBT,13427
BCU,DNBC,13455
,UHPX,13423
,DNJA,13458
,DNDS,13457
GMO,DNGO,13456
KDA,GODK,13460
SHO,FDSK,13463
,HTWK,13466
KIY,HTKI,13465
MNS,FLMA,13468
QSI,HTMS,13467
GZI,OAGN,13469
CDE,ZBCD,13478
SQD,ZSSR,13472
DTU,ZYDU,13479
JSJ,ZYJS,13474
DBC,ZYBA,13470
QSZ,ZWSC,13485
YSQ,ZYSQ,13473
GMQ,ZLGL,13483
LLB,ZULB,13477
TEI,VETJ,13487
EJN,ZBEN,13480
JMJ,ZPJM,13489
NLH,ZPNL,13490
CWJ,ZPCW,13488
RHT,ZBAR,13481
,SIXZ,13493
,SJOG,13492
PBQ,SWPM,13491
WUT,ZBXZ,13494
,SCSN,13500
NZL,ZBZL,13496
,SSMT,13499
,SJTF,13497
SUP,WART,13520
LNL,ZLLN,13471
,SWYN,13498
PYB,VEJP,13514
NRE,WAPG,13535
RKO,WIBR,13525
AYW,WASA,13544
DOB,WAPD,13540
RAQ,WAWR,13548
TJB,WIBT,13530
,WIMO,13521
AIP,VIAX,13502
PPR,WIDE,13529
BYQ,WALV,13545
UOL,WAMY,13546
WMT,ZUMT,13476
JSK,OIZJ,13550
,KFKS,13551
VDY,VOJV,13511
,UAFN,13564
,KSLH,13552
,UAFZ,13561
,RJAZ,13553
NAM,WAPR,13538
,RPSM,13584
ZBY,VLSB,13566
RJB,VNRB,13573
,RPLN,13580
DQM,OODQ,13575
,RPLT,13581
,SWPY,13597
CKI,YCKI,13598
,YTGT,13599
,RPVQ,13593
BYP,YBRY,13600
,NZNE,13606
,KJWN,13607
WIK,NZKE,13609
,NZOX,13608
LUC,NFNH,13601
,NZKM,13610
YAS,NFSW,13602
,EPJA,13621
FAC,NTKF,13624
NAU,NTGN,13623
DEX,WAVD,13622
,RPVY,13583
HHZ,NTGH,13627
NUK,NTGW,13625
RRR,NTKO,13628
BGL,VNBL,13572
KHZ,NTKA,13629
,UAFE,13562
TKV,NTGO,13630
VHZ,NTUV,13626
,SBJD,13636
,AK06,13635
TDS,AYSS,13631
,SSHS,13643
,KW35,13642
TMH,WAKT,13632
,NZRT,13649
KRC,WIPH,13532
SAG,VASD,13513
NKB,YNKA,13671
,SIMC,13669
,SIDG,13668
SQN,WAPN,13543
,NZWL,13648
,SIEL,13595
,FABS,13647
,RPSB,13592
,ENEN,13712
AEI,LEAG,13677
YSG,CYLK,13711
HGI,HSFA,13714
,HUKI,13684
,KNFG,13717
DWA,FWDW,13713
,KJKL,13715
IST,LTFM,13696
SOV,PASO,13707
,KNBC,13716
,LPCB,13718
,LPVL,13720
NCJ,SAFS,13695
,RJCS,13722
,LPSO,13719
,ZBBB,13726
,MYLR,13721
,SBNT,13723
CNN,VOKN,13725
HUO,ZBHZ,13482
,SWFN,13735
KQH,VIKG,13724
,UKKH,13681
KSE,HUKS,13687
,YUMU,13752
,KHSA,13694
ZCO,SCQP,13754
,SWQT,13683
VDI,KVDI,13757
,ULAT,13777
,FYGK,13763
,FBVM,13762
,OJ40,13765
,CEZ5,13773
,YKID,13793
GID,HBBE,13821
,EKKV,13802
,YMNW,13792
MHE,KMHE,13803
GIT,HTRU,13808
,FBHU,13805
,SJYD,13830
CQS,SWCQ,13881
RMU,LEMI,13829
,CYPT,13880
ZXT,UBTT,14087
,YMNG,13891
JAM,LBIA,14088
,MRSI,14086
,KGDJ,13758
,BIKL,13771
ISB,OPIS,13760
ASS,FACC,13756
,SWVJ,13772
,KFZY,13759
MBI,HTGW,14095
,ZGCS,14091
YUA,ZPYM,14090
,UMMO,14089
MNH,OORQ,14101
XEN,ZYXC,14092
CGY,RPMY,14102
,ULDA,14106
,UUMB,14105
,ULPM,14103
,UAFJ,14099
,XRAP,14104
,VOJK,14098
,XIUW,14107
CPO,SCAT,14109
ETM,LLER,14100
GEC,LCGK,14093
,UKDM,14110
,ULLK,14108
,LHKA,14096
UGU,WABV,14097
